"","ID","X..of.Rep.","UT.Date...Time","Local.Date...Time","Countries","States","D..Sound","C..Sound","Frag"
"84","Event 5822-2018","1","2018-12-17 04:28 UT","2018-12-16 20:28								PST","US","CA","1 no","1 no","1 no"
"94","Event 5821-2018","1","2018-12-17 02:15 UT","2018-12-16 21:15								EST","US","KY","1 no","1 no","1 yes"
"104","Event 5820-2018","4","2018-12-17 01:03 UT","2018-12-16 19:48								2 time zones","US","IL, IN, MI","2 no","2 no","3 no"
"114","Event 5819-2018","1","2018-12-17 00:15 UT","2018-12-16 18:15								CST","US","MI","1 no","1 no","n/a"
"124","Event 5789-2018","1","2018-12-17 00:00 UT","2018-12-16 19:00								EST","US","IN","1 no","1 no","1 no"
"134","Event 5800-2018","1","2018-12-16 11:25 UT","2018-12-16 06:25								EST","US","NC","1 no","1 no","n/a"
"144","Event 5792-2018","1","2018-12-16 04:20 UT","2018-12-15 23:20								-5 time zones","CO","Cundinamarca","n/a","n/a","1 no"
"154","Event 5799-2018","2","2018-12-16 03:56 UT","2018-12-15 22:56								EST","US","VT","2 no","2 no","1 yes 
											
																															
												 1 no"
"164","Event 5798-2018","1","2018-12-16 02:13 UT","2018-12-15 21:13								EST","US","GA","1 yes","1 no","1 yes"
"174","Event 5797-2018","1","2018-12-15 23:55 UT","2018-12-15 17:55								CST","US","MO","n/a","n/a","1 yes"
"184","Event 5796-2018","1","2018-12-15 18:32 UT","2018-12-15 19:32								CET","DE","Schleswig-Holstein","n/a","n/a","1 yes"
"194","Event 5940-2018","1","2018-12-15 08:45 UT","2018-12-15 01:45								MST","US","WY","1 no","1 no","1 no"
"204","Event 5748-2018","1","2018-12-15 04:40 UT","2018-12-14 22:40								CST","US","TX","1 no","n/a","1 yes"
"217","Event 5747-2018","1","2018-12-15 03:32 UT","2018-12-14 21:32								CST","US","IL","1 no","1 no","1 no"
"224","Event 5746-2018","2","2018-12-15 03:14 UT","2018-12-14 21:14								CST","CA","Manitoba","1 no","1 no","n/a"
"234","Event 5745-2018","1","2018-12-15 02:28 UT","2018-12-14 19:28								MST","US","ID","n/a","n/a","n/a"
"244","Event 5795-2018","1","2018-12-15 02:15 UT","2018-12-14 20:15								CST","US","MN","1 no","1 no","1 yes"
"254","Event 5557-2018","1","2018-12-15 01:11 UT","2018-12-14 22:11								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"264","Event 5744-2018","1","2018-12-14 22:50 UT","2018-12-14 23:50								CET","ES","Valencian Community","1 no","1 no","1 no"
"274","Event 5743-2018","1","2018-12-14 22:30 UT","2018-12-14 17:30								EST","US","IN","n/a","n/a","n/a"
"284","Event 5741-2018","1","2018-12-14 22:05 UT","2018-12-14 22:05								GMT","GB","England","1 no","1 no","1 no"
"294","Event 5740-2018","1","2018-12-14 21:22 UT","2018-12-14 22:22								CET","FR","Centre-Val de Loire","1 no","1 no","1 no"
"304","Event 5614-2018","3","2018-12-14 21:10 UT","2018-12-14 21:10								GMT","GB","England","3 no","3 no","3 no"
"317","Event 5739-2018","1","2018-12-14 20:45 UT","2018-12-14 21:45								CET","IT","Veneto","1 no","1 no","1 no"
"324","Event 5738-2018","1","2018-12-14 20:27 UT","2018-12-14 21:27								CET","NL","Noord-Holland","n/a","n/a","n/a"
"334","Event 5569-2018","9","2018-12-14 18:29 UT","2018-12-14 19:29								CET","FR","Centre-Val de Loire, Nouvelle-Aquitaine, Occitanie, Pays de la Loire, Provence-Alpes-Côte d'Azur","5 no","4 no","2 yes 
											
																															
												 6 no"
"344","Event 5734-2018","1","2018-12-14 17:25 UT","2018-12-14 22:55								IST","IN","Maharashtra","1 no","1 no","1 no"
"354","Event 5733-2018","1","2018-12-14 15:23 UT","2018-12-14 05:23								HST","US","HI","1 yes","1 no","1 no"
"364","Event 5732-2018","1","2018-12-14 15:00 UT","2018-12-14 05:00								HST","US","HI","1 no","1 no","1 no"
"374","Event 5613-2018","1","2018-12-14 14:15 UT","2018-12-14 23:15								JST","JP","<U+57FC><U+7389><U+770C>","1 no","n/a","1 no"
"384","Event 5731-2018","1","2018-12-14 12:40 UT","2018-12-14 06:40								CST","US","SD","n/a","n/a","1 no"
"394","Event 5730-2018","1","2018-12-14 11:57 UT","2018-12-14 03:57								PST","US","CA","1 no","n/a","1 yes"
"404","Event 5729-2018","1","2018-12-14 10:15 UT","2018-12-14 03:15								MST","US","CO","1 no","1 no","1 no"
"417","Event 5728-2018","1","2018-12-14 09:57 UT","2018-12-14 04:57								EST","US","CT","1 no","1 no","1 yes"
"424","Event 5727-2018","1","2018-12-14 09:49 UT","2018-12-14 02:49								MST","US","CO","n/a","n/a","1 no"
"434","Event 5726-2018","1","2018-12-14 09:00 UT","2018-12-14 03:00								CST","US","TX","1 no","1 no","n/a"
"444","Event 5725-2018","1","2018-12-14 08:50 UT","2018-12-14 00:50								PST","US","CA","1 no","1 no","1 no"
"454","Event 5724-2018","1","2018-12-14 08:40 UT","2018-12-14 02:40								CST","US","IA","1 no","1 no","1 no"
"464","Event 5723-2018","1","2018-12-14 07:45 UT","2018-12-13 23:45								PST","US","OR","1 no","1 no","1 no"
"474","Event 5514-2018","3","2018-12-14 06:32 UT","2018-12-13 23:32								MST","US","CO","3 no","3 no","1 yes 
											
																															
												 2 no"
"484","Event 5722-2018","1","2018-12-14 06:31 UT","2018-12-13 22:31								PST","US","NV","1 no","1 no","1 no"
"494","Event 5721-2018","1","2018-12-14 06:28 UT","2018-12-13 23:28								MST","US","UT","1 no","1 no","1 no"
"504","Event 5558-2018","1","2018-12-14 05:47 UT","2018-12-14 02:47								-3 time zones","BR","Sergipe","1 no","1 no","1 yes"
"514","Event 5570-2018","2","2018-12-14 05:19 UT","2018-12-13 21:19								PST","US","OR","2 no","2 no","2 no"
"218","Event 5720-2018","1","2018-12-14 05:12 UT","2018-12-13 21:12								PST","US","NV","1 no","1 no","n/a"
"318","Event 5719-2018","1","2018-12-14 04:35 UT","2018-12-14 00:35								AST","CA","Prince Edward Island","n/a","n/a","1 no"
"418","Event 5718-2018","1","2018-12-14 04:20 UT","2018-12-13 22:20								CST","US","TX","n/a","n/a","n/a"
"56","Event 5560-2018","1","2018-12-14 04:20 UT","2018-12-14 02:20								BST?","BR","Minas Gerais","1 no","1 no","1 no"
"65","Event 5559-2018","1","2018-12-14 04:20 UT","2018-12-14 02:20								-2 time zones","BR","São Paulo","1 no","1 no","1 no"
"75","Event 5818-2018","1","2018-12-14 04:00 UT","2018-12-14 05:00								CET","FR","Île-de-France","1 no","1 no","1 no"
"85","Event 5817-2018","1","2018-12-14 03:55 UT","2018-12-14 04:55								CET","FR","Île-de-France","1 no","1 no","1 no"
"95","Event 5717-2018","1","2018-12-14 03:30 UT","2018-12-13 19:30								PST","US","WA","1 no","1 no","n/a"
"105","Event 5715-2018","1","2018-12-14 03:15 UT","2018-12-13 22:15								EST","US","WV","n/a","n/a","n/a"
"115","Event 5714-2018","2","2018-12-14 03:10 UT","2018-12-13 18:10								AKST","US","AK","1 no","1 no","1 yes 
											
																															
												 1 no"
"125","Event 5713-2018","1","2018-12-14 02:59 UT","2018-12-13 20:59								CST","US","TX","1 no","1 no","1 no"
"135","Event 5712-2018","8","2018-12-14 02:55 UT","2018-12-13 21:55								EST","US 
										
									    
																			CA","MI, OH, Ontario, PA","6 no","7 no","7 no"
"145","Event 5561-2018","1","2018-12-14 02:20 UT","2018-12-13 23:20								-3 time zones","BR","Bahia","1 no","1 no","1 no"
"155","Event 5711-2018","1","2018-12-14 02:16 UT","2018-12-13 20:16								CST","US","TX","1 no","1 no","1 yes"
"165","Event 5506-2018","8","2018-12-14 02:15 UT","2018-12-13 18:15								PST","US","CA","7 no","7 no","2 yes 
											
																															
												 5 no"
"175","Event 5710-2018","1","2018-12-14 02:15 UT","2018-12-13 21:15								EST","US","MI","1 no","n/a","1 yes"
"185","Event 5931-2018","1","2018-12-14 02:04 UT","2018-12-14 03:04								CET","DE","Bavaria","n/a","n/a","1 no"
"195","Event 5568-2018","1","2018-12-14 02:00 UT","2018-12-13 23:00								-3 time zones","BR","Bahia","1 no","1 no","1 no"
"205","Event 5567-2018","1","2018-12-14 02:00 UT","2018-12-14 00:00								-2 time zones","BR","São Paulo","1 no","1 no","1 no"
"219","Event 5709-2018","1","2018-12-14 01:48 UT","2018-12-14 02:48								CET","DE","Bavaria","1 no","1 no","1 no"
"225","Event 5708-2018","1","2018-12-14 01:45 UT","2018-12-13 20:45								EST","US","FL","n/a","1 no","n/a"
"235","Event 5742-2018","1","2018-12-14 01:40 UT","2018-12-14 02:40								CET","FR","Île-de-France","1 no","1 no","1 no"
"245","Event 5707-2018","1","2018-12-14 01:15 UT","2018-12-13 20:15								EST","US","PA","1 no","1 no","n/a"
"255","Event 5562-2018","1","2018-12-14 01:01 UT","2018-12-13 23:01								-2 time zones","BR","São Paulo","n/a","n/a","1 no"
"265","Event 5706-2018","2","2018-12-14 00:31 UT","2018-12-13 19:31								EST","US","MD, OH","1 no","1 no","1 yes 
											
																															
												 1 no"
"275","Event 5705-2018","1","2018-12-13 23:49 UT","2018-12-14 00:49								CET","NL","Zuid-Holland","1 no","1 no","n/a"
"285","Event 5704-2018","2","2018-12-13 23:24 UT","2018-12-13 17:24								CST","CA","Saskatchewan","2 no","2 no","2 no"
"295","Event 5703-2018","1","2018-12-13 19:53 UT","2018-12-13 19:53								GMT","GB","England","1 no","1 no","1 no"
"305","Event 5702-2018","1","2018-12-13 19:12 UT","2018-12-13 20:12								CET","BE","Vlaanderen","1 no","1 no","1 no"
"319","Event 5530-2018","7","2018-12-13 17:30 UT","2018-12-13 17:30								GMT","IM 
										
									    
																			GB",", England","6 no","1 yes 
											
																															
												 6 no","2 yes 
											
																															
												 5 no"
"325","Event 5701-2018","1","2018-12-13 17:25 UT","2018-12-13 18:25								CET","IT","Veneto","1 no","1 no","1 no"
"335","Event 5700-2018","1","2018-12-13 17:09 UT","2018-12-13 17:09								WET","PT","Lisbon","1 no","1 no","1 no"
"345","Event 5699-2018","1","2018-12-13 13:33 UT","2018-12-13 05:33								PST","US","CA","1 no","1 no","1 no"
"355","Event 5529-2018","1","2018-12-13 13:25 UT","2018-12-13 07:25								CST","CA","Saskatchewan","1 no","1 no","1 no"
"365","Event 5528-2018","2","2018-12-13 12:46 UT","2018-12-13 05:46								MST","US","CO","2 no","2 no","2 no"
"375","Event 5507-2018","4","2018-12-13 11:45 UT","2018-12-13 05:45								CST","US","TX","3 no","3 no","3 no"
"385","Event 5527-2018","1","2018-12-13 11:27 UT","2018-12-13 03:27								PST","US","CA","1 no","1 no","1 no"
"395","Event 5526-2018","1","2018-12-13 10:50 UT","2018-12-13 06:50								AST","CA","Nova Scotia","1 no","1 no","1 no"
"405","Event 5525-2018","1","2018-12-13 10:30 UT","2018-12-13 21:30								AEDT","AU","New South Wales","n/a","n/a","1 no"
"419","Event 5524-2018","1","2018-12-13 10:20 UT","2018-12-13 05:20								EST","US","MD","1 no","1 no","1 no"
"425","Event 5523-2018","1","2018-12-13 09:48 UT","2018-12-13 04:48								EST","US","MI","1 no","1 no","1 no"
"435","Event 5698-2018","1","2018-12-13 06:30 UT","2018-12-12 22:30								PST","US","CA","1 no","1 yes","1 no"
"445","Event 5563-2018","1","2018-12-13 06:00 UT","2018-12-13 03:00								-3 time zones","BR","Mato Grosso do Sul","1 no","1 yes","1 no"
"455","Event 5522-2018","1","2018-12-13 05:46 UT","2018-12-12 21:46								PST","US","CA","1 no","1 no","1 no"
"465","Event 5521-2018","1","2018-12-13 05:45 UT","2018-12-12 22:45								MST","CA","Alberta","n/a","n/a","n/a"
"475","Event 5697-2018","1","2018-12-13 05:40 UT","2018-12-13 00:40								EST","US","NH","1 no","1 no","1 no"
"485","Event 5696-2018","2","2018-12-13 05:38 UT","2018-12-12 23:38								CST","US","IL, WI","1 no","1 no","1 yes 
											
																															
												 1 no"
"495","Event 5694-2018","1","2018-12-13 05:17 UT","2018-12-12 22:17								MST","US","MT","1 no","1 no","1 no"
"505","Event 5695-2018","1","2018-12-13 05:14 UT","2018-12-13 00:14								EST","US","VA","1 no","1 no","n/a"
"515","Event 5966-2018","1","2018-12-13 05:02 UT","2018-12-13 00:02								EST","US","NH","n/a","n/a","1 yes"
"220","Event 5693-2018","1","2018-12-13 05:00 UT","2018-12-12 23:00								CST","US","IL","n/a","n/a","1 no"
"320","Event 5508-2018","13","2018-12-13 04:51 UT","2018-12-12 23:58								EST","US","IN, KY, OH, PA","9 no","9 no","1 yes 
											
																															
												 11 no"
"420","Event 5692-2018","1","2018-12-13 04:30 UT","2018-12-12 22:30								CST","US","TX","1 no","1 no","1 no"
"57","Event 5564-2018","1","2018-12-13 04:00 UT","2018-12-13 02:00								-2 time zones","BR","São Paulo","1 no","1 no","1 no"
"66","Event 5513-2018","9","2018-12-13 03:28 UT","2018-12-12 21:28								CST","US","IL, MO","8 no","8 no","7 no"
"76","Event 5691-2018","1","2018-12-13 02:20 UT","2018-12-12 21:20								EST","US","ME","1 no","1 no","1 yes"
"86","Event 5565-2018","1","2018-12-13 02:09 UT","2018-12-13 00:09								-2 time zones","BR","São Paulo","1 no","1 no","1 yes"
"96","Event 5690-2018","1","2018-12-13 01:34 UT","2018-12-12 20:34								EST","US","FL","1 no","1 no","1 no"
"106","Event 5566-2018","1","2018-12-13 00:49 UT","2018-12-12 21:49								-3 time zones","BR","Paraíba","1 no","1 no","1 no"
"116","Event 5689-2018","1","2018-12-12 22:31 UT","2018-12-12 23:31								CET","NL","Groningen","1 no","1 no","n/a"
"126","Event 5688-2018","1","2018-12-12 21:30 UT","2018-12-12 22:30								CET","SI","Vrhnika","n/a","n/a","1 no"
"136","Event 5509-2018","10","2018-12-12 19:36 UT","2018-12-12 20:36								CET","NL 
										
									    
																			DE 
										
									    
																			BE",", Bayern, Drenthe, Gelderland, Hessen, Nordrhein-Westfalen, Vlaanderen","8 no","7 no","1 yes 
											
																															
												 5 no"
"146","Event 5687-2018","1","2018-12-12 18:45 UT","2018-12-12 19:45								CET","FR","Centre-Val de Loire","n/a","n/a","1 yes"
"156","Event 5686-2018","1","2018-12-12 18:34 UT","2018-12-12 18:34								GMT","GB","England","1 no","1 no","1 no"
"166","Event 5685-2018","1","2018-12-12 18:00 UT","2018-12-12 19:00								CET","FR","Bourgogne-Franche-Comté","n/a","n/a","1 yes"
"176","Event 5684-2018","1","2018-12-12 17:01 UT","2018-12-13 01:01								CST","CN","Beijing Shi","1 no","1 no","1 no"
"186","Event 5683-2018","1","2018-12-12 15:47 UT","2018-12-12 23:47								AWST","AU","Western Australia","1 no","1 no","1 no"
"196","Event 5541-2018","1","2018-12-12 14:33 UT","2018-12-12 06:33								PST","US","WA","1 no","1 no","1 no"
"206","Event 5682-2018","1","2018-12-12 14:15 UT","2018-12-12 06:15								PST","CA","British Columbia","1 no","1 no","1 no"
"2110","Event 5510-2018","5","2018-12-12 12:33 UT","2018-12-12 06:33								CST","US","IL, MO","4 no","3 no","4 no"
"226","Event 5681-2018","2","2018-12-12 12:30 UT","2018-12-12 05:00								2 time zones","US","MT, WA","1 no","1 no","1 yes 
											
																															
												 1 no"
"236","Event 5496-2018","3","2018-12-12 11:59 UT","2018-12-12 05:59								CST","US","IL, MO","2 no","2 no","2 no"
"246","Event 5680-2018","1","2018-12-12 11:45 UT","2018-12-12 06:45								EST","CA","Ontario","1 no","1 no","1 yes"
"256","Event 5679-2018","1","2018-12-12 11:30 UT","2018-12-12 04:30								MST","US","MT","1 no","1 no","n/a"
"266","Event 5493-2018","1","2018-12-12 11:25 UT","2018-12-12 06:25								EST","US","NY","1 no","1 no","n/a"
"276","Event 5678-2018","1","2018-12-12 09:40 UT","2018-12-12 04:40								EST","US","NY","1 no","1 no","1 no"
"286","Event 5540-2018","1","2018-12-12 09:34 UT","2018-12-12 01:34								PST","US","CA","n/a","n/a","1 no"
"296","Event 5677-2018","1","2018-12-12 08:30 UT","2018-12-12 01:30								MST","US","AZ","1 yes","1 yes","1 yes"
"306","Event 5675-2018","1","2018-12-12 08:12 UT","2018-12-12 02:12								CST","US","MN","1 yes","1 no","n/a"
"3110","Event 5494-2018","6","2018-12-12 06:41 UT","2018-12-11 22:51								2 time zones","US","AZ, CA, NV","3 no","3 no","1 yes 
											
																															
												 3 no"
"326","Event 5674-2018","2","2018-12-12 05:55 UT","2018-12-11 23:55								CST","US","LA","1 no","1 no","2 no"
"336","Event 5495-2018","2","2018-12-12 05:44 UT","2018-12-11 21:44								PST","US","CA","n/a","n/a","2 no"
"346","Event 5673-2018","1","2018-12-12 05:35 UT","2018-12-11 21:35								PST","CA","British Columbia","1 no","1 no","n/a"
"356","Event 5490-2018","29","2018-12-12 05:14 UT","2018-12-12 00:18								2 time zones","US 
										
									    
																			CA","CT, ME, New Brunswick, NH","1 yes											
																															
												 20 no","2 yes 
											
																															
												 19 no","10 yes 
											
																															
												 12 no"
"366","Event 5672-2018","5","2018-12-12 05:06 UT","2018-12-12 00:06								EST","US","NC, SC","4 no","4 no","1 yes 
											
																															
												 3 no"
"376","Event 5671-2018","1","2018-12-12 03:55 UT","2018-12-11 20:55								MST","US","AZ","1 no","1 no","1 no"
"386","Event 5670-2018","1","2018-12-12 03:44 UT","2018-12-11 21:44								CST","US","NE","1 no","1 no","1 no"
"396","Event 5669-2018","1","2018-12-12 03:30 UT","2018-12-11 19:30								PST","US","CA","n/a","n/a","1 no"
"406","Event 5668-2018","1","2018-12-12 01:55 UT","2018-12-11 20:55								EST","US","NJ","1 no","1 no","1 yes"
"4110","Event 5499-2018","1","2018-12-12 01:46 UT","2018-12-11 23:46								-2 time zones","BR","Minas Gerais","1 yes","1 yes","1 yes"
"426","Event 5667-2018","1","2018-12-12 00:25 UT","2018-12-11 19:25								EST","US","OH","1 no","1 no","1 no"
"436","Event 5497-2018","2","2018-12-11 23:34 UT","2018-12-12 00:34								CET","NL","Gelderland, Zuid-Holland","2 no","2 no","n/a"
"446","Event 5666-2018","2","2018-12-11 23:03 UT","2018-12-11 18:03								EST","US","KY, OH","2 no","2 no","1 yes"
"456","Event 5665-2018","2","2018-12-11 22:50 UT","2018-12-11 17:50								EST","US","MA, NH","2 no","2 no","1 yes 
											
																															
												 1 no"
